Date,District,cumm_rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
2018-03-20,Warangal,0.0,24.5,38.3,39.4,96.9,1.7,15.7
2018-03-21,Warangal,0.0,27.0,38.3,31.8,87.0,3.7,22.0
2018-03-22,Warangal,0.0,27.1,38.7,31.3,86.0,1.9,20.2
2018-03-23,Warangal,0.0,23.9,40.3,30.9,85.4,0.0,24.4
2018-03-24,Warangal,0.0,23.1,41.2,26.5,100.0,0.0,25.5
2018-03-25,Warangal,0.0,25.2,41.5,26.1,100.0,0.0,17.0
2018-03-26,Warangal,0.0,26.9,39.0,48.1,100.0,0.0,17.5
2018-03-27,Warangal,0.0,26.0,38.9,37.6,100.0,0.1,15.2
2018-03-28,Warangal,0.0,26.9,40.7,29.8,100.0,0.3,19.8
2018-03-29,Warangal,0.0,27.7,40.3,35.3,100.0,6.2,23.1
2018-03-30,Warangal,0.0,26.8,40.6,38.5,100.0,0.8,19.1
2018-03-31,Warangal,2.8,26.5,40.4,47.7,100.0,3.3,21.7
2018-04-01,Warangal,2.3,26.8,39.0,55.4,100.0,3.9,21.3
2018-04-02,Warangal,10.0,24.4,40.3,46.8,98.3,3.2,32.0
2018-04-03,Warangal,0.0,26.9,37.2,55.4,100.0,2.1,31.4
2018-04-04,Warangal,0.0,25.5,38.2,49.9,100.0,3.3,26.2
2018-04-05,Warangal,0.0,26.9,38.2,47.9,100.0,4.5,27.9
2018-04-06,Warangal,2.0,26.1,37.9,55.2,100.0,2.6,21.7
2018-04-07,Warangal,2.5,27.4,38.0,48.6,91.1,2.7,28.4
2018-04-08,Warangal,45.3,24.2,39.3,38.4,100.0,2.2,26.5
2018-04-09,Warangal,14.8,21.2,37.2,54.0,100.0,0.0,18.6
2018-04-10,Warangal,0.0,25.5,37.5,54.8,100.0,6.8,19.3
2018-04-11,Warangal,0.0,26.9,37.8,47.1,100.0,12.1,27.7
2018-04-12,Warangal,0.0,25.8,38.8,40.8,99.9,0.0,31.8
2018-04-13,Warangal,0.0,27.4,38.3,45.4,100.0,4.5,23.3
2018-04-14,Warangal,0.0,27.5,39.6,42.4,100.0,3.8,26.2
2018-04-15,Warangal,0.0,29.2,38.3,47.5,99.9,3.4,30.7
2018-04-16,Warangal,19.0,26.2,37.2,58.6,100.0,0.0,19.7
2018-04-17,Warangal,6.0,26.9,40.3,43.7,91.8,1.4,18.2
2018-04-18,Warangal,0.0,29.5,40.9,38.5,85.7,2.2,26.5
2018-04-19,Warangal,0.0,29.7,42.9,32.4,99.9,0.1,27.1
2018-04-20,Warangal,0.0,27.5,42.9,31.4,100.0,0.0,30.0
2018-04-21,Warangal,0.0,26.9,43.5,26.3,100.0,0.9,27.0
2018-04-22,Warangal,0.0,27.7,42.9,35.7,100.0,1.3,21.4
2018-04-23,Warangal,12.0,30.0,43.0,40.6,99.9,4.1,23.1
2018-04-24,Warangal,14.8,28.1,42.9,31.8,100.0,2.3,36.2
2018-04-25,Warangal,15.5,27.4,43.0,40.2,99.9,6.4,28.0
2018-04-26,Warangal,1.0,29.5,42.7,39.5,99.9,2.7,21.4
2018-04-27,Warangal,0.0,28.2,42.7,33.6,99.9,3.0,32.5
2018-04-28,Warangal,0.0,29.5,42.6,33.0,97.3,3.4,26.9
2018-04-29,Warangal,0.0,29.4,42.3,39.7,93.4,6.9,32.0
2018-04-30,Warangal,1.0,29.4,42.7,35.1,97.6,6.1,36.5
2018-05-01,Warangal,0.0,28.4,43.5,31.4,98.3,1.7,23.1
2018-05-02,Warangal,0.0,25.4,43.5,43.1,99.9,3.7,40.5
2018-05-03,Warangal,0.3,28.9,42.3,47.3,97.7,4.8,38.0
2018-05-04,Warangal,98.8,22.7,37.2,70.9,100.0,0.0,60.7
2018-05-05,Warangal,0.0,26.4,37.2,58.4,100.0,3.8,23.1
2018-05-06,Warangal,0.0,28.4,40.1,48.3,100.0,5.6,32.9
2018-05-07,Warangal,0.0,29.5,42.2,47.5,100.0,4.5,29.6
2018-05-08,Warangal,0.0,28.7,42.9,44.0,99.9,1.2,19.6
2018-05-09,Warangal,0.0,28.8,42.7,43.6,97.6,1.2,28.1
2018-05-10,Warangal,0.5,28.6,42.3,47.3,99.9,4.7,42.8
2018-05-11,Warangal,0.0,28.6,41.1,46.7,99.9,4.0,22.0
2018-05-12,Warangal,2.8,29.7,42.8,40.0,97.7,4.5,26.2
2018-05-13,Warangal,40.5,24.8,42.6,43.0,100.0,1.5,50.5
2018-05-14,Warangal,1.0,29.5,41.0,47.3,100.0,0.0,23.3
2018-05-15,Warangal,72.5,22.9,41.6,48.9,100.0,0.7,40.0
2018-05-16,Warangal,0.0,26.5,39.9,47.2,100.0,5.0,18.5
2018-05-17,Warangal,1.0,29.5,41.0,47.2,91.0,2.2,21.0
2018-05-18,Warangal,0.0,27.4,41.7,47.8,99.9,5.9,24.3
2018-05-19,Warangal,0.0,29.0,42.3,45.9,90.8,4.0,24.9
2018-05-20,Warangal,0.0,28.5,43.1,56.5,99.9,1.1,27.6
2018-05-21,Warangal,0.0,28.4,42.9,40.3,86.5,6.4,31.7
2018-05-22,Warangal,0.0,31.1,41.0,47.5,84.3,6.9,26.8
2018-05-23,Warangal,0.0,30.6,42.5,37.0,86.9,5.0,19.9
2018-05-24,Warangal,0.3,28.2,41.7,40.7,90.8,4.0,23.9
2018-05-25,Warangal,1.3,30.4,42.3,44.1,84.3,5.5,24.5
2018-05-26,Warangal,0.0,28.0,42.3,40.1,99.9,5.3,32.0
2018-05-27,Warangal,1.5,28.6,40.6,47.5,84.6,2.8,29.2
2018-05-28,Warangal,0.0,28.9,42.0,47.5,84.3,2.4,28.0
2018-05-29,Warangal,0.0,27.9,42.5,56.5,91.8,8.6,22.4
2018-05-30,Warangal,0.0,31.3,44.3,56.5,87.2,0.7,31.0
2018-05-31,Warangal,3.8,30.9,43.2,56.5,99.9,2.6,43.1
2018-06-01,Warangal,2.0,28.8,42.6,47.0,87.9,3.0,27.3
2018-06-02,Warangal,32.3,28.0,42.6,41.4,100.0,2.3,23.1
2018-06-03,Warangal,70.0,25.4,34.6,92.6,100.0,0.0,16.6
2018-06-04,Warangal,4.0,27.4,40.7,49.5,90.8,1.2,17.4
2018-06-05,Warangal,22.8,28.9,40.6,43.0,100.0,0.3,23.2
2018-06-06,Warangal,4.3,28.1,39.2,55.2,98.4,0.8,18.8
2018-06-07,Warangal,39.8,26.9,40.6,48.8,100.0,1.4,21.9
2018-06-08,Warangal,22.3,25.9,37.2,66.4,100.0,4.6,34.4
2018-06-09,Warangal,3.0,27.4,36.2,69.4,99.9,1.6,19.6
2018-06-10,Warangal,16.0,27.5,37.2,70.0,100.0,2.4,24.6
2018-06-11,Warangal,78.0,26.2,37.6,59.1,100.0,4.2,38.0
2018-06-12,Warangal,24.5,25.3,34.6,82.2,100.0,2.2,38.5
2018-06-13,Warangal,85.3,26.3,37.2,69.1,100.0,1.2,36.7
2018-06-14,Warangal,0.3,29.3,38.3,55.2,99.9,2.9,27.4
2018-06-15,Warangal,0.0,29.6,37.9,51.5,82.8,4.2,29.6
2018-06-16,Warangal,0.8,29.4,40.0,45.9,83.7,0.0,29.6
2018-06-17,Warangal,9.0,30.7,39.9,39.9,89.2,0.0,29.9
2018-06-18,Warangal,4.8,28.9,39.3,38.5,84.8,1.6,38.7
2018-06-19,Warangal,12.5,28.8,39.0,46.2,98.3,3.3,32.2
